레시피 제목,요리명,요리재료,레시피내용
새싹삼 부추샐러드,새싹삼부추샐러드, 새싹삼 수삼 부추 호두 간장 올리고당 매실청 발사믹식초 참기름 후추 디종머스타드 검정깨,"['이끼 이불 덮고 자는 새싹삼을 살포시 깨워주세용^^', '재료준비~ 부추는 걍 집에 있어서. 전에 스프에서도 말했지만 인삼이랑 좋은 궁합이라니 걍 넣어봅니다. 견과류도 집에 있는거 취향껏 넣어주세요. 아무래도 견과류가 들어가면 더 꼬숩지용~~', '위에 양념중 검은깨만 빼고 몽땅 믹서에 넣어 갈아주세요. 보통 이런소스에는 올리브유와 소금이 들어가던데 저는 간장과 참기름으로 대체했어요. 왠지 인삼이랑 더 잘 어울릴것 같아서요^^ 오잉?사진이 읍네.. 쩝.걍 완성사진 투척.^^', '막간을 틈타 인삼 후레이크도 만들어보아요~ 마늘 후레이크가 너무 맛있길래 시도해본 인삼 후레이크. 쫑쫑 썰어 물기제거하고 걍 튀길까 하다가 괜한 걱정에 부침가루 옷 한번 입혀주고 팬에 기름 넉넉히 두르고 약한불에 튀기듯 구워줍니다. 바삭한 식감을 원했었는데 탈까봐 낮은 온도로 구웠더니 바삭보단 쫄깃에 가까운 후레이크 탄생 흑흑ㅠ 그래도..맛있음요^^', '인삼 후레이크 완성샷~ 쪼매 정신없는 레시피 이해해 주세용ㅠ초보랍니다ㅠ', '원래는 이 소스에 막 버무릴까 하다가 새싹이가 너무 이뻐서 걍 소스를 이쁘게 덮어주는걸루 변경했어용~ 검은깨도 송송 뿌려주공 인삼 후레이크도 몇개 올려줍니다~']"
구운가지 레몬드레싱 만드는법,구운가지, 가지 빨강 청경채 레몬  레몬드레  마늘 레몬청 올리브유 간장 통깨,"['가지는 어슷하게 썰어주고 청경채는 조금 오래된거라 시들은 걸 떼어내고 반으로 갈라주었어요.', '레몬청과 위의 양념 재료를 넣고 드레싱을 만들어줍니다.', '파프리카는 가스불 위에 올려 검게 탈 정도로 구워졌으면 탄 부분을 모두 깨끗한 물로 씻어가며 벗겨줍니다.', ' 달군 그릴팬에 가지와 청경채를 앞뒤로 그릴 자국이 나도록 구워줍니다.', '껍질 벗긴 파프리카는 적당한 크기로 썰고 나머지 구운 재료들과 드레싱이 모두 준비되었으면 플레이팅만 하면 되겠죠~']"
포도리코타샐러드,포도리코타치즈샐러드, 포도 레몬 휘핑크림 우유 요플레 양상추 어린잎채소 호두 소금 꿀,"['재료를 준비합니다.', '먼저 포도를 깨끗히 씻어서 볼에 식초를 조금 넣고 5~10분 둔다.', '리코타치즈는냄비에 동량으로 우유1:휘핑크림1:요플레1간으로 소금 살짝 넣어서 저어주고 불을 켜주세요.약한 불로 가장자리 부터 끓기 시작합니다.', '10~15분정도 끓으면 불을 끄고 레몬은 즙을 짜서 넣고 저어주고 체에 면보를 깔고 걸러주고 식으면 냉장고에 둡니다.', '포도는 비닐장갑으로 주물주물하면 씨와 포도살, 포도껍질, 포도주스가 나온니다.', '남아있는 포도주스는 마시거나, 에이드로 쓰고 ,건더기는 냄비에 넣고 약불로 끓이세요.', '약불로 5분정도 졸이면 예쁜포도색이 나와요~* 포도는 적당히 졸여주세요.너무 졸이면 즙이 날라가요.', '체에 꾹꾹 누르면 진한 포도즙이 나옵니다.', '포도즙 1t 은 꿀을 섞어서 드레싱으로 만들어요.* 꿀은 맛보면서 단맛을 좋아하시는 분은 더 넣으셔도 되요.', '그리고 냉장고에 식힌 리코타는 포도즙을 섞어서 포도색을 만들어요.', '그리고 남아있는 포도살과 껍질은 샐러드에 함께 넣으세요.씨는 씹히기 때문에 제거해주세요.* 포도살은 젤리처럼 달달하고 새콤해서 빵에 발라서 먹으면 더 맛있어요.', '접시 예쁘게 담아서 견과류를 넣고 포도 드레싱을 곁들어요.완성~!!']"
포도넣은 상큼한 치킨너겟 포도샐러드,치킨너겟포도샐러드, 치킨너겟 포도 블랙올리브 베이비채소 샐러드소 식초 올리브오일 홀그레인머스타드 올리고당,"['식초2T, 올리브오일 4T, 홀그레인머스타드 1.5T, 올리고당 2T 를 볼에 담고 섞어주세요볼,수저', '팬에 기름을 두른후 먼저 달궈주세요센불', '달군 팬에 치킨너겟을 넣고 바삭하게 구워주세요중불', '포도는 먹기 좋게 2등분해주세요', '올리브는 슬라이스해주세요', '구운 치킨너겟은 먹기 좋은 크기로 3등분해주세요', '샐러드접시에 포도, 올리브, 치킨너겟을 골고루 섞어서 올려주세요', '흐르는물에 깨끗하게 씻은 베이비채소를 올려주세요']"
【KFC 코울슬로 샐러드 만들기】,KFC코울슬로, 양배추 파프리카 캔옥수수 양배추절일 식초 설탕 소금 마요네즈 식초 설탕 소금 후추,"['양배추(작은사이즈)1/4개,파프리카1/3개를 준비해 주셔요~(양배추는 썰면 4줌정도 되는 양입니다^^)', '양배추는 원하시는 크기로 잘라서(너무 잘게는 자르지 마셔요~)식초2스푼,설탕1스푼,소금1/3스푼 넣어 뒤척인후 15분동안 절여 주셔요^~^', '15분쯤 되면 요렇게 양배추의 힘이 살짝 없어져요~(양배추를 미리한번 절이시면 양배추에도 간이 베어 더맛나고 보관해두고 드실때도 국물이 한강이 되지 않아요^~^)', '양배추를 물에 여러번 씻어 채에 바쳐 물기를 빼주셔요~ 저는 파프리카도 작게 썰어서 같이 헹궈 물기를 빼줬어요^~^', '볼에 물기뺀 양배추랑 파프리카 담아서 캔옥수수 5스푼(생략가능)넣고 식초3스푼,설탕1.5스푼,소금1/4스푼,후추2번톡톡한후', '마요네즈 4~5스푼 넣어서', '야무지게 비벼 주심 끝이에용^~^바로 드시는 것보다 냉장고에 30분정도 넣어 두셨다가 드시면 더맛있어용^~^', '냉장고에 넣어두고 한시간뒤에 담은건데 한번 절였는데도 물기가 적당히 딱좋게 생기죠^^한번 미리 절이시면 양배추가 뻣뻣하지않아 따로 놀지않고 사먹는 맛처럼 빠른시간에 간이 쏙베여요^~^새콤달콤 하니 제가 갠적으로 너무 좋아하는 샐러드에용~~♥']"
꿀처 치킨텐더 샐러드,치킨텐더샐러드, 닭가슴살 계란 양상추 로메인(초록잎) 라디치오(보라색잎) 어린잎 방울토마토 양파 밀가루 케이준스파이스 습식빵가루 올리브오일 소금 후추,"['재료는 깨끗이 세척해주시고, 야채는 찬물에 담궈놔주세요~', '닭가슴살은 두껍지않게 반으로 저며서 두덩어리로 나눈후 결 반대방향으로 (폭1.5cm가량) 잘라주세요 > 그리고 올리브오일(2), 소금(0.2), 후추(0.2)를 넣고 무쳐놔주세요~(꿀처팁) 올리브오일은 고기의 누린내를 잡아줄뿐만아니라 연육작용도 같이하기때문에 이렇게 살짝이라도 마리네이드 해주시는게 좋아요^^', '이제 밀가루에 케이준스파이스를 3:1 비율로 섞어주시고, 습식빵가루와 계란물을 준비해주세요~케이준스파이스는 제가 KFC 스타일로 하기위해서 섞어준거니 없으시면 그냥 밀가루만 묻히셔도되세요~', '모든 튀김은..(밀)가루를 먼저 묻히고 >(계)란을 묻히고 그다음 >(빵)가루를 묻히는 순서로 (밀계빵) 하신후에 튀겨주시면 되는데요~', '우선 기름온도를 잘 맞춰주셔야 눅눅하거나 새까맣게 타질않으니 불조절에 신경써주세요~(꿀처팁) 기름의 온도가 어느정도 올랐다고 생각이되면 빵가루를 먼저 넣어보세요, 넣고사서 빵가루가 가라앉았다 3초정도뒤에 떠오르면 기름온도가 적정한거니 그때 준비한 고기를 넣고 튀기시면 되세요~', '튀겨진 텐더는 키친타올에 담아 기름기를 빼주세요~', '물에 담가놨던 야채들은 물기를 털어내고 먹기좋게 잘라 이쁜접시에 담아주세요~', '샐러드 드레싱으로는 한국적이면서도 깔끔한 오리엔탈소스를 만들어볼껀데요~[오리엔탈드레싱] 간장(1), 올리브오일(1), 레몬즙(4), 꿀(3), 다진마늘(0.5), 후추(0.1), 소금(0.1)을 넣고 잘 섞어주세요~(꿀처팁) 레몬즙이없음 식초(2)로 대체하시고요, 소금과 레몬즙은 기호에따라 가감하시면 되세요~']"
우동샐러드 만들기,우동샐러드, 우동사리 베이비채소 오징어 칵테일새우 간장 설탕 참기름 레몬즙 포도씨오일 식초 굴소스 와사비 다진마늘,"['재료를 준비해요!', '위의 분량대로 넣어 드레싱 소스를 만들어 줍니다', '소스 완성!!', '끓는 물에 우동사리를 데쳐 준 뒤 찬물에 헹궈서 체에 받쳐서 물기를 빼줍니다우동사리는 약 2분 정도 데쳐 주시면 되구요,찬물로 꼭! 헹궈야 면이 시간이 지나도 퍼지지 않고 탱글탱글해요!!', '오징어는 내장을 빼서 손질해서 링모양으로 썰어 줍니다', '이제 오징어를 끓는 물에 데친 뒤 마찬가지로 찬물에 헹궈 둡니다', '칵테일 새우도 끓는 물에 살짝 데쳐 주구요', '이제 볼에다가 우동 사리를 넣고 소스에 버무려 낼 거예요~', '칵테일 새우는 양념이 베이도록 사리와 함께 넣어 버무려 줘도 좋아요', '이제 접시에 소스에 버무려 둔 우동사리를 내고,베이비채소와 오징어링을 토핑처럼 얹어내면 완성!!!']"
포동포동 포도 콥샐러드,콥샐러드, 야채2종 포도(거봉) 참치 달걀 크래미 치즈 플레인요거트 콘옥수수,"['야채, 치즈, 콘옥수수, 참치, 달걀, 플레인요거트, 크래미를 준비해 주세요. 야채는 집에 있는거면 그냥 OK!샐러드에 깻잎을 조금 넣으면 향긋해요', '포도는 깨끗이 씻어서 준비해 주세요.저는 씨가 거의 없는 거봉을 사용하였습니다.포도에 밀가루를 뿌리면 구석구석 깨끗하게 씻을 수 있어요', '포도는 먹기 좋은 크기로 썰어주세요.중간에 씨도 빼주세요.', '야채를 썰어주세요.', '참치는 기름 꾸욱 짜서 준비해 주세요.', '크래미를 결을 따라 뜯어서 준비해 주세요', '달걀은 삶아서 먹기좋은 크기로 잘라주세요.', '치즈도 먹기좋은 크기로 썰어주세요.', '준비한 재료는 그릇이 넘칠정도로 포동포동하게 담아 주세요.', '포도소스를 만들거에요.포도를 다져주세요. 저는 소스에도 포도가 씹혔으면 해서 다졌지만 기호에 따라 믹서기에 갈아주셔도 좋아요.', '준비한 플레인 요거트에 다진 포도를 넣어주세요.', '샐러드 소스로 들어갈 포도 요거트 준비 완료!', '이렇게 샐러드와 소스가 준비되었습니다!', '샐러드에 포도소스를 예쁘게 부어주세요!', '집에 있는 재료를 총동원해 만든 칼로리 그득한 포동포동 포도 샐러드 완성!']"
식빵에 얹어먹어도 맛있는 '감자샐러드' 만들기,감자샐러드, 작은감자 계란 당근 양파 햄 마요네즈 후추,0
포테이토 샐러드 양식실기 메뉴,포테이토샐러드, 포테이토 감자 양파 파슬리 마요네즈 소금 흰,"['감자 양파 준비하고 파슬리가 없어 파슬리 가루로 대체 했어요', '냄비에 감자 데칠 물 올려주어요 감자는 사방 1gm 정육면체로 썰어주세요 일정하게~', '양파는 곱게 다지고 (찹) 소금 약간을 뿌려 잠시절여 물기제거합니다', '물이 끓으면 소금약간 넣어 3분30초간 삶아 체에 밭쳐 물기제거합니다 (끓는물에 감자 넣고 익는 시간까지의 시간입니다 )(센 불)삶은감자는 물에 헹구지 않아요~', '물기제거한 감자는 볼에 담아 주고 양파 마요네즈 2 소금 한꼬집과 흰 후춧가루 아주 조금만 넣고 버무려주세요시험장에서는 양파는 조금만 넣어주세요넣은 듯 안넣은듯하게~', '파슬리를 다져 넣어도 좋은데요 파슬리가 준비가 안돼 파슬리가루로 대체 했어요 그릇에 담고 파슬리가루 약간을 뿌리고 마무리합니다드실때 단만을 추가하셔도 좋아요']"
무화과 샐러드,무화과샐러드, 주재 무화과 샐러드채소 샐러드 올리브오일 발사믹식초 꿀,"['무화과는 껍질째 살살 문질러 씻어 물기를 뺀다.', '샐러드 채소는 흐르는 물에 헹구어 씻어 한입크기로뜯어 물기를 뺀다.', '윗 분량으로 샐러드 드레싱을 만들어 놓는다.', '무화과는 먹기좋은 크기로 4~6등분 한다.접시에 채소와 무화과를 담고 드레싱을 뿌려 먹는다.']"
감자샐러드로?감자샌드위치로?,감자샐러드, 감자 계란 오이 당근 옥수수통조림 마요네 머스타 소 흰후,"['굵은소금넣고 감자 포실포실 삶아줍니다.쪄주어도 맛있지만~~빨~~리 익힐려면 삶는게 더 빨라요.', '역시 굵은소금넣고 계란도 3개 삶아주세요.완숙으로~', '감자샐러드에 넣을 야채들.뭐 다른거 있음 넣으셔도 됩니다.전 오이,당근, 옥수수통조림', '당근은 굵게 잘라주었어요.굵게 자른 당근은 뜨건물에 한번 데쳐서 준비해주세요.', '오이는 동글동글 썰어서 굵은소금에 절여주세요.절여진 오이는 면보에 넣고 물기를 꼭~~짜줍니다.최대한 꼭!!!짜주기!!', '옥수수통조림도 물기 쫙~빼서 준비.', '계란 흰자만 굵게 다져서 준비해둡니다.노른자는 이따 쓸꺼예요.', '포실포실 삶아진 감자는 껍질 제거하고 으깨줍니다.으깨면서 막 집어먹기..ㅎㅎㅎㅎ참~달아요~', '준비해둔 야채 몽땅 넣고~마요네즈와 머스타드그리고 소금과 흰후추를 넣고 버무려줍니다.마요네즈와 머스타드의 비율은3:1', '개인의 취향에 맞게 간맞춰 주세요~']"
자두소고기샐러드! 상큼한 자두드레싱과 함께! ,자두소고기샐러드, 소고기 미니 자두 올리브오일 허브솔트 자두드레 자두 양파(작) 올리브유 식초 레몬즙 설탕,"['미니 비타민과 무순을 흐르는 물에 씻어 물기를 제거해주세요.', '제철 과일 자두는 깨끗하게 씻어 물기를 제거한 뒤,잘게 썰어주세요.', '분량의 자두 드레싱 재료대로 믹서기에 넣고 곱게 갈아주세요.', '샐러드용으로 준비한 소고기 채끝은 키친타월을 이용해 핏물을 빼준 뒤,달구어진 팬에 올리브오일을 조금 두르고노릇노릇 구워주세요.구우면서 허브솔트를 솔~솔~솔~', '맛있게 구워진 소고기 채끝은 보기 좋게 접시에 담고,미니 비타민과 무순을 올려주고중앙에는 잘게 썰어두었던 자두를 올려주세요.', '드실땐,미리 만들어 두었던 자두 드레싱을 뿌려준 뒤 함께 드심 돼요.']"
감자샐러드롤,감자샐러드, 감자,"['감자를 삶아서 숟가락으로 으깨줍니다', '준비된 재료들을 잘게 다져 섞어서 준비해놓습니다', '잘 섞여진 감자샐러드를 살짝 구운 모닝롤 사이에 넣어줍니다']"
