레시피 제목,요리명,요리재료,레시피내용
야식으로도 좋은 게살스프 간단한재료로 근사하게~*,게살스프, 크래미 치킨스톡(없을경우 계란 전분가루 버섯 후추,"['냄비에 물 600ml와 치킨스톡 한개를 넣고 센불에서 팔팔 끓여 육수를 만들어주세요.치킨스톡이 없을경우 요리팁을 참고하세요.', '육수가 끓는동안 전분가루 2스푼과 미온수 4스푼을 섞어놓고 계란도 잘 풀어주세요.', '그리고 크래미와 버섯은 결을 따라 적당한 두께로 찢어주세요.버섯은 표고버섯이나 팽이버섯을 추가해주셔도 좋아요.', '육수가 팔팔 끓으면 찢어놓은 크래미와 버섯을 넣고 5분정도 더 끓여주세요.크래미와 버섯이 푹 익어야 식감이 부드러워요.', '그리고 풀어놓은 계란을 큰동그라미를 그리며 넣어주시고 젓지 않은상태에서 약불로 30초만 더 끓여주세요.풀어놓은 계란을 큰 동그라미를 그리며 넣는걸 줄알치기라고 해요.', '계란이 몽글몽글하게 익으면 전분물을 넣어주시고 후추를 솔솔 뿌려주신후 약불로 30초만 더 끓여주시면 완성~!']"
아이 아스파라거스 먹이기 대작전_고소한 아스파라거스 봄 아기 스프 만들기,아스파라거스스프, 아스파라거스 양파 대파 버터 우유 소금 후추 치킨스톡,"['아스파라거스는 씻어서 줄기 부분을 좀 벗겨내고 2-3cm 간격으로 잘라 준비합니다.어른들은 상관없는데 애들이 먹기는 나름 질긴감이 없지 않아서 미리 제거를 해주었습니다.이 과정을 거치면 훨씬 더 부드러워져서 아이들 먹기 좋을 것 같아요.', '양파 반개 정도는 잘게 썰어줍니다. 대파도 흰부분을 잘게 썰어 준비합니다.아스파라거스와 양파의 양은 동일한 양으로 맞춰 주면 맛이 좋은 것 같아요.', '달군팬에 준비된 야채(아스파라거스, 양파, 대파 흰 부분)를 볶습니다.', '야채 넣고 볶다가 양파가 투명해지면 야채가 자박하게 잠길 만큼 물 넣고 푹 끓여줍니다.', '치킨 스톡이 있다면 조금 넣어줍니다.없으면 나중에 소금으로 간하면 됩니다.', '아채가 익으면 우유 조금 넣고 끓여요.중간불', '믹서기로 곱게 갈아서 팬에 다시 넣어줍니다.더 부드러운 것을 원한다면 한번 체로 걸러 주세요.', '추가적으로 우유를 가감하시면서 작은 불에서 저어가면서 끓여주다가 소금 간 합니다.약불우유는 농도에 따라 가감합니다.', '수프 그릇에 담고 버터에 볶은 아스파라거스를 하나 빼 둔 것을 가니쉬로 장식해봅니다.']"
뷰코 코코넛 토마토 스프,토마토스프, 뷰코 토마토 마늘 셀러리 생바질잎 파르미지아노 소금 후추 시골빵,"['토마토는 껍질을 벗겨 씨를 제거해준 후 굵게 썰어주세요.', '마늘과 생바질은 다져주세요.', '뷰코 유기농 엑스트라버진 코코넛 오일, 토마토, 마늘, 셀러리, 소금, 후추와 물 1.2L를 부어 끓여 주세요.', '1시간 가량 끓여주세요.', '시골빵을 넣고 약불에서 30분 더 끓여 주세요약불', '스프를 담고 파르미지아노 치즈를 뿌려주세요.']"
NO버터NO밀가루~옥수수크림스프/옥수수스프,옥수수크림스프, 옥수수캔 양파 감자 오 생크림 우유 소 파슬리가 파마산치즈가 식,"['감자와 양파는 잘게 썬다', '캔옥수수는 끓는 물에 살짝 담갔다가 체에 받혀 물기를 뺀다', '오일을 달군 팬에 넣고 양파와 감자를 소금간을 하여 볶는다이때 나중에 또 끓일것이라 생각해서 대충 볶지말고 푹~익을 때까지 볶아야지 스프가 맛이 있다', '준비한 옥수수의 2/3만 넣고 볶는다', '믹서기에 우유와 함께 넣고 완전히 갈아준다', '다시 냄비에 넣고 약불에서 은근히 끓인다.', '생크림을 넣고 한번 더 끓인다(생크림이 없으면 우유만 넣어주어도 된다)', '생크림을 넣을 때 스프에 장식할 옥수수만 조금 남긴 채 남은 옥수수를 넣어 끓인다이렇게 넣는 이유는 옥수수 씹히는 맛을 내기 위해서~스프에 건더기 씹히는 맛이 싫다면다 갈아서 끓이면 된다.', '이때 파마산치즈가루를 넣고맛을 본 뒤 소금을 조금 첨가한다', '식빵을 바삭하게 구워 깍뚝썰기한다', '그릇에 스프를 담고 옥수수\ufeff알과 크루통을 얹고 파슬리가루를 뿌린다기호에 따라 후춧가루를 넣어 먹어도 좋다']"
|은식당|클램차우더 스프,클램차우더스프, 샐러리 바지락 베이컨 밀가루 소금 후추 버터 생크림 우유 바지락육수 대파 양파 감자 빵,0
건강한 아침을 여는 양배추토마토스프,양배추토마토스프, 쇠고기 고기가 다진마늘 양배추 토마토 양파 당근 감자 소금 후추 셀러리 월계수잎 파슬리 대파,"['보통 때는 감자 잘 안 넣는데 요 감자 녀석이 싹이 나려 해서 해치울 겸~~~~', '딤채가 온도조절에 문제가 생긴 듯 양배추가 살짝 얼어버렸네요 ㅠㅠㅠ 그래도 먹는데 문제없음~~~', '대파는 건져 줄 것이 반 토막 툭 내어 넣고', '셀러리는 어슷썰기', '고기는 한 입 크기로 납작납작 썰어주고', '팬에 기름을 두르고 마늘을 볶다가 마늘향이 오르면 고기 넣고 다시 달달~~', '그 다음에는 양파를 넣어서 양파향까지 오르면 나머지 준비한 야채 모두 넣고', '볶아주는데 고기가 없는 날은 소시지나 베이컨으로 대체해도 맛납니다.', '집에 치킨스톡이 준비되어 있거나 인스턴트 치킨스톡이라도 있다면 물 대신 넣어서 끓여내면 더 감칠맛이 납니다~`', '후추, 토마토,셀러리, 소금, 월계수잎, 대파를 넣어 줍니다. 셀러리와 대파가 빠지면 맛에 지대한 영향을 주기 때문에 다른 것은 몰라도 2가지 재료는 준비는 필수입니다', '재료가 물에 잠기도록 물을 부어 주어 푹 끓여 주다가 토마토가 없으면 토마토퓌레나케첩을 넣어도 무방^&^ 저는 토마토도 넣어주고 토마토 퓌레도 넣었답니다.', '중불에 20분가량 끓여주다간 대파는 건져내고', '토마토퓌레도 넣고 토마토도 넣고 끓였더니 양배추토마토스프가 더 깊은 맛을 내 주는듯', '내열냄비가 있으면 이때 오븐에 넣고 1시간 정도 가열하면 더 맛있지만 뭔 아침시간에 엄두 안 나는 이야기!!']"
꼬마 새송이버섯 스프. 코코넛 젤리를 씹는 느낌?미니 새송이버섯,미니새송이버섯스프, 꼬마 양파 우유 버터 밀가루 소금 후춧가루,"['꼬마 새송이는 크기가 그래도 좀 큰 것들만 준비했어요. 손가락 두개 정도의 크기.. 15개.', '버섯과 양파반개는 아주 잘게 다져주세요. 부드러운 스프를 원하신다면 믹서에 갈아주시든 것도 좋을 거 같아요.', '버터 두큰술을 약불에서 녹여줍니다. 버터가 반쯤 녹았을때 밀가루 두큰술을 넣고 밀가루 루를 만들어 줍니다.', '많이 충분히 볶아줘야 밀가루 냄새가 나지 않아요. 약불에서 5분정도 볶은 거 같아요.', '여기에 준비된 버섯과 양파를 넣고 같이 볶아줍니다. 금방 숨이 죽고 버섯과 양파에서 수분이 나옵니다. 5분정도 볶아주었어요.', '우유 500ml를 넣고 끓여 줄거에요. 약불에서 저어주며 오래 끓여주세요.', '끓이다 보면 이정도면 되겠다 싶을때가 있을거에요. 20분 이상 끓여주었어요.수분이 날아가며 걸죽해 지는 느낌이 있어요. 소금과 후춧가루로 간을 해 주세요.']"
부드럽게♥콜리플라워크림수프 ,콜리플라워크림스프, 데친 감자 양파 버터 닭육수 우유 생크림 소금 후추,"['양파, 감자는 채 썰고, 콜리플라워는 듬성듬성 썬다.', '냄비에 버터를 두르고 양파, 감자, 콜리플라워를 넣고 볶는다.', '닭육수를 넣고 채소가 익을 때까지 끓인다.- 약불로 끓여야 물이 줄지 않아요.', '우유를 넣고 핸드블랜더로 곱게 간다.', '다시 끓여 생크림을 넣고 걸쭉하게 농도를 맞춘다.', '소금, 후추로 간을 해 완성한다.']"
치킨수프 (치킨누들수프),치킨스프, 닭가슴살 샐러리 당근 표고버섯 양파 마늘 소금 후추 치킨스톡 월계수잎 레몬 펜네파스타 화이트와인,"['닭가슴살은 한입크기로 썰어 와인약간, 소금, 허브, 후추 해서 잠시 둔다 샐러리, 당근, 버섯, 양파, 마늘은 다 먹기 좋은 크기로 잘게 썰어두기', '펜네면 삶아두기 (정해진 시간보다 약간 덜 익히면 됨) 다른 큰 냄비에 올리브유 넉넉히 두르고 잠시 당근, 마늘 볶다가 닭고기 살짝 볶기', '겉면만 하얗게 익으면 마저 샐러리, 버섯, 양파 넣고 조금만 더 볶아주고 타지 않게 주의하다가 바로 물 약 1L붓기 치킨스톡 넣고, 월계수잎, 화이트와인 약 1~2t정도 넣어 강한불에 끓이기 (끓이다가 간 보면서 치킨스톡은 필요시 더 넣기, 부족한 간은 소금, 후추로) 치킨 수프 냄비가 바글바글 끓으면 불 약간 줄여 마저 더 익히는데 당근 익은 정도와 간을 봐 가면서 시간 조절하기, 위에 둥둥 뜨는 거품과 불순물 등은 건져주기 중간에 펜네 면 넣기', '바르르 끓으면 마지막 간 보고, 레몬 반개 짜서 접시에 담고 후추나 파슬리 톡톡 해서 내기']"
소지섭 토마토양파스프로 다이어트에 도전!,토마토양파스프, 양파 토마토 프랑크소시지 훈제닭가슴살or소고,0
고소함이 UP!UP!♥양송이들깨스프 ,양송이들깨스프, 양송이버섯 우유 양파 통마늘 밀가루 들깨가루 버터 올리브유 물 소금 후추,"['양송이는 밑동을 살짝 잘라내고 편으로 썰고 양파는 채 썰고 마늘은 편으로 썰어 준비한다.', '예열된 팬에 버터와 올리브유를 두르고 마늘과 양파를 넣어 볶는다.', '양송이 버섯을 넣어 숨이 죽을 때까지 볶는다.', '밀가루를 넣어 밀가루가 익을 때까지 약2~3분 정도 더 볶는다.', '볶아진 재료에 우유를 부어 한소끔 끓인다.', '끓인 재료를 믹서기에 넣어 갈아낸다.', '갈아진 재료를 냄비에 다시 넣어 물을 1/2종이컵 붓고 걸쭉하게 끓인다.', '스프의 농도가 되면 들깨가루, 소금, 후추를 넣어 완성한다.– 들깨가루는 마지막에 넣어주어야 더 고소해요.']"
고소하고 부드러운♥완두콩스프,완두콩스프, 완두콩 감자 양파 버터 우유 밀가루 소금 후추,"['양파, 감자는 채 썬다.', '냄비에 버터 1숟가락을 두르고 양파, 감자, 완두콩을 넣고 볶는다.', '물 2종이컵을 넣고 약불로 푹 끓여 재료를 익힌다.', '감자, 완두콩이 무르게 익으면 체에 내린다.', '팬에 버터, 밀가루를 동량으로 넣고 루를 만든다.- 약불에서 천천히 볶아 색이 나지 않게 볶으세요.', '우유를 붓고 체에 내린 완두콩, 감자를 넣고 다시한번 끓인다.', '소금, 후추로 간을 해 완성한다.']"
숲속의작은집♥토마토양파수프,토마토양파스프, 토마토 양파 소고기,"['- 양파는 채 썰어 준비한다.- 토마토는 적당한 크기로 썰어 준비한다.', '냄비에 채 썬 양파를 깔고 토마토를 올린다.', '마지막으로 소고기를 넣고 중약불에서 푹 끓여 완성한다.']"
양송이버섯스프  사먹는 것보다 더 맛있게,양송이버섯스프, 양송이버섯(大) 양파(中) 생크림 우유 버터 밀가루 다진 소금 후추 치킨스톡 식빵 파슬리가루,0
감자스프 - 간단 수프 만들기,감자스프, 감자 양파 버터 우유 식빵테두리 소금 후춧가루 계  1인분 감자 양파 우유,"['고소하고 부드러워 아이들이나 노인들에게도 좋고부담스럽지 않아 아침식사로도 좋은감자스프 만들기 ♬♪', '· 감자는 푹 삶아서 (15분~20분)(젓가락으로 찔렀을 때 푹 들어가면 다 익은 것)- 감자 1개당 1인분으로 생각하시면 됩니다', '갈기 쉽게 잘라주고 처음부터 작게 잘라서 삶아주면 빨리 익어요 :) ', '· 양파는 채 썰어준 뒤- 양파는 감자 1개당 1/3개씩입니다', '팬에 버터 1 큰 술 넣고', '캐러멜색이 나올 때까지 양파를 볶아줍니다', '· 삶아둔 감자와 볶은 양파를식혀준 뒤 우유 2컵 넣고 믹서기에 갈아줍니다', '- 우유 4컵 다 넣고 갈아도 되는데 저희 집 믹서기가 작아서 일단 조금만 넣고 갈아줬어요 :)', '· 곱게 갈린 감자, 양파를 팬에 넣고 우유 2컵을 추가해서 넣어 약불에서 끓여줍니다- 우유는 1인분당 2컵씩인데 저는 감자도 작고 걸쭉하게 먹고 싶어 우유 양을 줄여 넣었습니다기호에 맞게 우유를 가감해주세요 :) ', '· 기호에 맞게 소금과 후춧가루를 넣어 잘 섞어주면 완성!!', '그냥 먹어도 되지만수프의 풍미를 위해 냉동실에 굴러다니는버터 0.5 큰 술 + 식빵 테두리 볶아서 크루통 만들어줬습니다 :)', '부드럽고 고소한감자스프']"
내맘대로요리@카레스프(feat. 새우 닭가슴살),카레스프, 양파 닭가슴살 생새우 고체가루(or 올리브유 생수,0
브로컬리크림스프/브로컬리스프,브로컬리크림스프, 브로컬리 양파 감자 버터나 생크림 우유 소 파슬리가 파마산치즈가,"['끓는 물에 소금을 조금 넣고 브로컬리를 살짝만 데쳐낸 후 밑둥도 버리지 말고 잘게 썬다', '감자와 양파는 잘게 다진다.', '카로티노오일을 두르고 양파와 감자를 달달 볶는다이때 소금을 넣어 밑간을 한다', '브로컬리를 넣어 함께 볶다가우유를 반만 넣어 끓인다.', '커터기나 믹서기에 넣고 곱게 간다', '곱게간 것을 다시 냄비에 넣고 남은 우유를 넣어 약불에서 잘 저어가며 끓인다', '생크림을 넣고 한번 더 끓인다', '파마산치즈가루를 넣고 잘 섞는다이때 맛을 보아 소금으로 간을 맞춘다또 브로컬리스프와 치즈맛이 잘 어울리는 편이므로 체다치즈 등 다양한 치즈를 넣어 맛을 내면 더 좋다', '스프를 그릇에 담고 브로컬리를 장식으로 올리고 파슬리가루와 생크림을 살짝 뿌려준다']"
버섯스프/버섯크림스프:건더기가 푸짐해서 한끼 식사로도 좋아요,버섯크림스프, 생표고버섯 맛타리버섯 양파 버터 밀가루 밀가루 우유 생크림 체다치 치즈가 소 파슬리가,"['버섯과 양파는 잘게 다진다, 이때 버섯은 양송이 새송이,느타리,표고..어느 것이라도 좋다..보통 스프할 때 보다 양을 좀 많이 준비한다', '팬에 버터를 두르고 양파를 볶다가 소금을 약간 넣어 간을 한다', '양파가 거의 볶아지면 버섯을 넣어 볶는다,이때 역시 소금을 약간 넣는다(마지막에 한번만 소금간을 하지 않고 재료 넣는 사이사이 간을 하면 더 맛이 좋다)', '밀가루 1큰술을 넣어 뭉치지 않게 얼른 볶는다(좀 더 걸쭉한 맛을 내기 위한 과정으로 생략해도 된다)', '우유와 생크림을 동량으로 넣어 끓인다, 기호에 따라 비율을 달리할 수도 있다,여기서는 생크림을 조금 더 넣었다', '체다치즈도 있으면 넣어주고...없음 생략', '치즈가루를 넣어줘도 좋고..역시 없으면 생략..간을 보아 소금과 후추를 넣는다', '식빵이 있다면 바삭하게 구어 곁들인다']"
