레시피 제목,요리명,요리재료,레시피내용
 치즈폭탄 돈까스 만들기,치즈폭탄돈까스, 돼지고기등심 모차렐라치즈 식빵 계란흰자 전분가루 소금 후추 맛술 생강,"['1, 돼지고기는 등심부위로 준비합니다.미리 고기를 눌러 달라고 부탁하세요.', '2, 도구를 이용해서 고기를 얇게 펼쳐줍니다. 두들여 주세요.', '3, 돼지고기에 소금약간 통후추를 솔솔 뿌려주고 냉장고에서 한시간 숙성시킵니다.', '4. 넓게 만든 고기를 바닥에 깔고 치즈는 2센치 누께로 잘라서 고기위에 얹고 김밥싸듯 돌돌 말아줍니다.', '5, 말아논 고기는 형태를 잡아줘야하니까랩으로 삼각김밥처럼 싸줍니다. 그런후 냉장고에서 30분정도 놔둔후에 이제 튀겨낼거에요.', '6, 식빵을 부수어서 이것을 사용해서 튀기면 겉은 바삭하고 속은 촉촉합니다.', '7, 계란흰자를 2개풀고 그곳에 생강 간거를넣고 전분가루를 2스푼넣습니다.', '8, 이제 전분가루를 돈까스에 뭍인후 다음 만들어 놓은 계란물을 뭍이고 다음 빵가루 순으로 요리합니다.', '9. 고기를 120도 온도에서 타지않게 잘 튀겨줍니다. 튀기면서 굴려주세요 고기가 고루 익게 자주 굴리면서 튀겨주세요.', '10. 기름을 충분히 빼준후 고기를 반으로 썰어 줍니다. 다 완성되었네요.', '11, 카레소스와 우스타 소스에 찍어 먹으면 정말 맛있어요. 양배추 샐러드도 함께 곁들여서 드세요.']"
근사하고 쉬운 치즈 품은 애호박! 애호박치즈그라탕,애호박치즈그라탕, 애호박 생모짜렐라치즈 토마토소스 파마산치즈가루 소금 후추 바질,0
토마토 계란볶음 간단한 한 끼 식사로,토마토계란볶음, 방울토마토 새우 계란 대파 식용유 간장 굴 참기름 설탕 새우절 청주,"['새우는 청주에 담갔다가 건져줍니다', '방울토마토는 반으로 잘라놓고 계란은 잘 풀어준다', '대파는 송송 썰어준다', '팬에 식용유를 둘러준 다음 파를 넣고 노릇해질 때까지 볶아주어 파향을 내준다', '파를 한쪽으로 몰아놓고 풀어놓은 계란을 넣고 잘 저어서 #계란스크램블 을 만든다', '썰어놓은 방울토마토를 넣어 볶아주면서 모든 양념을 넣고 잘 섞어줍니다~!~마지막에 통깨를 넣고 참기름을 넣어 마무리해 준다', '토마토와 계란만으로도 맛있는 #계란볶음 이지만 새우를 조금 넣었더니더욱 맛나고 고급스러운 한 끼 식사였어요~!~~', '계란에 부추나 시금치 토마토 등 어떤 것과도 잘 어울리는 계란볶음 입니다']"
집밥 메뉴 /점심 도시락 / 새우튀김 라이스페이퍼.,새우튀김, 라이스페이퍼 키위 체리 칠리소스 튀김용 식용유 스테이크소스 미지근한,"['오늘 라이스페이퍼 요리의 주인공은통 새우튀김 이지만 새우 튀김만 먹으면심심할 것 같아서 과일을 같이 넣어보려고 한다. 키위 1개는 쌈 싸기 좋게 세로로잘라 준비 하였다.', '요즘 체리가 새콤하고 달큼하여자주 찾는 과일 중의 하나인 것 같다.그냥 먹어도 맛있지만, 점심에는 과일을먹지 못할 식구들을 생각해서새우튀김 라이스페이퍼 요리에넣어서 쌈 싸 보려고 한다.체리는 돌려깎기 하였다.', '라이스페이퍼도 준비 한다.', '통 새우는 반을 잘라서 여섯개를 만들었다. 반을 자르니까 먹기에도 적당하고 점심 도시락 반찬 통에도 안성맞춤인 것 같다.', '새우는 앞 뒤로 노릇노릇하게 튀겨 준다.새우튀김은 언제 먹어도 항상맛있는 것 같다.', '튀겨 낸 통 새우는 키친타월을 이용하여기름을 제거해 준다.', '시중에 파는 스테이크 소스 이다.튀긴 새우에 올려줄 소스인데1T. 정도면 될것 같다.', '미지근한 물에 라이스페이퍼를 한 장깔고 고소하게 튀겨 낸 새우를한 개 올려 준 뒤 스테이크 소스를윗부분만 칠해 준다.', '미리 잘라 준비한 키위를 1~2개정도 올려 준다.', '이번에는 맛있는 체리.돌려깍기를 하여 씨를 제거하였다.씨를 제거한 체리를 키위 대신에새우튀김과 같이 돌돌 말아 주려고 한다.', '통 새우튀김에 스테이크 소스 올리고키위를 넣어 만든 새우튀김 라이스페이퍼 한 개.같은 방법으로 체리를 넣은 새우튀김 라이스페이퍼 한 개.집에 있는 칠리소스를 곁들여먹으니 아주 맛았다.', '점심 도시락 다른 반찬통에 담아넣어 오리 훈제 쌈과 같이 곁들인다.']"
문어 캐릭터 도시락 만들기,문어캐릭터도시락, 소시지 밥 유뷰초밥재료 체더치즈 빨대 방울토마토 검정깨 김 나무꼬치,0
집밥 메뉴 / 일요일 점심 / 고구마순 스파게티,고구마순스파게티, 고구마 소금 통마늘 삶은 데친 청양고추 방울토마토 스파게티면 식용유 토마토,"['고구마순 껍질을 쉽게 까는 방법은생으로 까는 것보다 삶아서 까는 것이손톱 밑에 물도 덜들고 쉽게 까진다.잎이 달려 있던 부분부터 까는 것이월씬 잘 까진다. 약간의 소금을 넣고5분 정도 데쳐 준다. 데친 후 찬물에 담가 잠시 식혀 준다.', '껍질이 벗겨져 속살이 야들야들하고부드러워진 고구마순.', '먹기좋은 크기로 잘라서 준비 한다.', '먹물과 내장을 제거 하고깨끗하게 손질한 오징어.속이 시원하다.', '끓는 물에 살짝 데쳐 준다.', '오징어는 통으로 데쳐서 고리 모양으로 가늘게 채 썰어 주었다.', '새우도 끓는물에 살짝 데쳐 준다.음식을 만들때는 항상 익혀서 만드는 습관이 있어서 익혀야 마음이 놓인다.', '데친 오징어, 새우, 통마늘 2개는 편으로 잘라주고, 칼칼한 맛을 내주기 위해청양고추도 1개 작게 썰어 준비하였다.색감을 내 주기 위해 방울토마토도 사용하려고 한다. 재료가 준비 된것 같다.', '스파게티 면을 삶을건데 1인분 기준으로500원짜리 동전 크기 정도면 된다.삶은 육수는 버리지 말고 1/2C정도 남겨둔다.', '넓은 팬에 식용유를 넣고 마늘을 구워준다.식성에 따라 다른 기름을 이용 하여도 좋을것 같다. 고구마순, 스파게티면, 해물, 토마토소스 넣고 잘 버무려 주면 된다.', '일요일에 특별한 음식이 먹고 싶을때,식구들끼리 만들어 먹으면 좋을것 같다.', '고구마순. 생각보다 식감이 좋고 아삭거려서아마도 다른분들은 김치도 담아 먹는 모양이다.']"
집밥 메뉴 / 아침식사 대용 / 감자 오믈렛 피자,감자오믈렛피자, 감자 소고기 양파 꼬마 달걀 소금 식용유 스파게티 피자치즈,"['소고기는 채 썰어서 그냥 볶아도 좋지만후추와 소주 약간만 넣어 볶아주어도 된다.', '다른 채소를 준비할 동안 감자 2개는깎아서 채 썰어 찬물에 담가 둔다.', '양파와 꼬마 새송이버섯은 잘게 썰어서준비하였다. 꼬마 새송이버섯은 3개 납작하게 썰었다.', '흰 후추를 넣고 한 꼬집의 소금으로채소와 물기를 제거한 감자를볶아준다.', '달걀 2개는 약간의 소금을 넣어알 끈을 잘라 풀어 준다.달걀이 잘 풀어지면 밀가루 대신 사용하는감자오믈렛 피자가 먹기 훨씬부드럽기 때문이다.', '달걀 물이 잘 풀어 졌으면 볶아 두었던채소를 넣고 골고루 섞어 준다.', '팬에 식용유를 코팅 수준으로넣은 뒤에 달걀물에 담근 오믈렛재료들을 앞뒤로 골고루 구워 준다.', '노릇노릇하게 잘 구워졌다.', '넓은 접시에 잘 구워진달걀 전(?)을 담아준다.', '스파게티 소스를 골고루 입혀 준다.식성에 따라 스테이크 소스를 대신해도 맛이 좋다.', '볶아 낸 소고기를 올려 준다.', '피자치즈를 양껏 올려주고,전자렌지에서 1분 30초만 돌려주면먹기좋은 상태로 된다.전자레인지', '집에 있는 과일과 우유등 커피를 같이 하면훌륭한 아침식사 대용이 된다.', '먹기좋게 잘라서 식탁으로 배달.입맛이 깔깔한 수험생이나 직장인들,청소년들에게 아주 좋은 식사대용음식이다.', '한 입 *^^*맛있겠죠?']"
집밥 메뉴 / 술안주 / 방울토마토 꽂이,방울토마토꽂이, 방울토마토 떡갈비 소시지 마가린 이쑤시개,"['소시지는 끓는 물에 데쳐주고찬물에 헹구지 않고 실온에 잠깐둔 뒤에 껍질을 벗겨 준다.염분도 제거되고 먹기에도 부드럽다.', '두꺼운 껍질을 제거하고속살이 야들야들하고 부드러워진소시지. 제거한 껍데기.', '껍질 벗겨낸 소시지.한결 부드럽다.', '껍질을 제거한 소시지는 방울토마토 크기와 비슷한 크기로 잘라 주었다.', '방울토마토가 아주 싱싱하다.이렇게 영양이 많고 싱싱한 토마토도열을 가하면 그 영양 상태가 배로더 한다고 한다.꼭지 부분에 십자로 칼집을 내준다.', '방울토마토는 끓는물에 데쳐 준다.금방 껍질이 터지는데,잠시 식힌 뒤에 껍질을 벗기면아주 잘 벗겨진다.', '방울토마토 속 살이 더 빨개진 것 같다.뜨거운 물에 들어 갔다 와서 열 받았나?ㅎㅎ', '떡갈비 한 개.껍질 제거한 방울토마토 한 개.껍질 제거한 소시지 한 개.그렇게 골고루 키에 맞추어 이쑤시개에꽂아 준비한다.', '팬에 마가린이나 버터를 1T 넣고약한 불에서 익혀 주면 된다.그냥 먹어도 좋지만 마가린에 구워주면풍미가 더 좋다. 나는 마가린을 사용하였다.이대로 반찬통에 담으면 된다.']"
 집밥 메뉴 / 아침 식사 대용 / 소고기 하트 피자,소고기하트피자, 소고기 밀가루 마가린 스파게티 해물 채소 꼬마 적 흰 소금 피자치즈 식용,0
오크라 요리 / 오크라 토마토조림 ( 터키식 토마토조림 ),오크라토마토조림, 토마토 청양고추 양파 오크라 올리브 소금 후춧가루 물 레몬즙,"['토마토는 칼질을 넣어 준다.', '칼집을 넣은 토마토는 뜨거운 물에 데쳐준다.', '데친 토마토는 껍질을 벗겨 준다.', '껍질을 벗긴 토마토는 잘게 다져 준다.', '청양고추는 송송 썰어 준다.', '양파는 다져 준다.', '오크라는 끝부분을 제거하고 먹기 좋게 자른다.', '프라이팬에 올리브오일, 양파, 토마토, 소금, 후춧가루를 넣어 볶는다.', '토마토에 수분이 생기면 오크라, 물, 청양고추, 레몬즙을 넣고 끓인다.']"
소세지 또띠아 샌드위치 만들기,소세지또띠아샌드위치, 소시지 또띠아 계란 양상 머스타드소 케,"[' 먼저 소세지는 칼집을 내주시면 더 맛있게 즐길 수 있는데요 어차피 안에 감춰지기 때문에 귀찮다면 패스하셔도 좋지만 저는 칼집 내주었어요', '요렇게 체크 모양으로 내주었답니다 이대로 칼집을 내주면 팬에 오일을 둘르고 굴려가며 맛있게 구워주기만 해도 꿀맛이죠', ' 하지만 저는 살짝 데쳐서 먹기로 했어요 이대로만 통으로 또는 먹기 좋게 썰어서 케찹이나 소스 콕 찍어 먹어도 최고잖아요 워낙에 햄을 좋아해서 그런지 군침이 꿀꺽 삼켜지더라구요 ', '잘 데쳐진 쟌슨빌은 잠시 그릇으로 옮기고 계란도 스크램블 하여 준비했어요 취향대로 삶은 달걀을 으깨서 준비하셔도 되고 후라이로 만드셔도 상관없답니다 사진엔 없지만 채소도 깨끗히 씻어 채반에 받쳐 물기를 제거해 주었어요 만약에 물기가 제대로 제거 안 되면 키친타올로 꾹꾹 눌러 제거한 후에 넣어주세요', '또띠아는 기름을 두르지 않은 팬에서 살짝만 앞뒤로 구워주세요', '이제 또띠아 위에 머스타드 소스를 얇게 펴 발라주시구요 ', '그 위에 양상추 > 소세지 > 계란 그리고 케찹까지 모든 재료를 넣어주세요 취향대로 다진피클이나 다진양파를 넣어도 좋을듯! ', '그리고 살짝 오므려 종이호일에 올려 돌돌 말아주니 사탕 같기도 하죠^^ ', '호일로 감싸고 칼로 반을 썰어주니 단면이 보여 먹음직스러워요 살짝 안에가 빈 느낌이 드는데 채소를 듬뿍듬뿍 넣으시는 걸 추천해요! 저는 좀 많이 넣지 않은 게 아쉽더라구요 ']"
짜르보나라 라면 환상적인 짜장라면 조합,짜르보나라라면, 짜파게티 우유 고추참치,"['재료 준비해주세요', '짜장라면은 뒤면 조리법을 참조하여 조리했어요 조리법에는 면을 5분간 끓여주라고 되어 있지만 너무 많이 끓여주면 면이 퍼질거 같은 느낌이 들어 조리시간을 단축했어요 고추참치는 85g으로 한개만 준비했어요', '먼저 끓는물에 후레이크와 면을 넣고 3분간 익혀줬어요 물을 따라버린후 우유 한컵을 넣고 끓여주세요 우유가 살짝 끓어오르면 짜장 분말스프를 넣고 중불 약불 오가며 졸여주듯이 끓여줬어요', '우유가 줄어들면 고추참기를 넣고 유성스프를 넣어 한번 볶아주듯이 저어주면 완성입니다', '생각보다 나쁘지 않는 라면조합 까르보나라 라면 짜장라면 이렇게 먹어도 맛있어요 매운 고추참치를 넣으면 더 맛있을거 같아요']"
 집밥 메뉴 / 일요일 점심 / 닭 다리살 피자.,닭다리살피자, 닭다리살 파 양파 마늘 소주 후추 토핑 적 양파 꼬마 소시지 식용유 흰 소금 토마토 피자치즈,"['달 다리살은 시중에 파는 것을 이용하여껍질을 제거하고 흐르는 물에 씻어서살짝 데쳐 준비한다.모든 음식재료는 익혀서 먹는것이제일 안전 한것 같아서 늘 그렇게 먼저 애벌 익혀 준다.', '맛있는 냄새가 나기는 하지만,울퉁불퉁한 면을 골고루 칼집을 넣어서평평하게 만들어 준다.', '토핑으로 올려줄 재료들.적 파프리카, 꼬마 새송이버섯, 양파,소시지 1개 썰어서 준비한다.', '닭 다리살을 제외한 재료는 팬에 기름을 넣고 흰 후추와 소금한 꼬집을 넣고 볶아 준다.', '살짝 데쳐 준비한 닭 다리살 위에토마토 소스를 코팅하듯 올려 준다.', '그 위에 채소와 치즈를 올려주고약한 불에서 치즈가 녹을때까지구워 준다. 팬을 이용 할때는 약한불을 이용하면 될것 같다.', '먹기 좋게 잘 녹았다.아이들이 좋아하는 간식이자 주 반찬이될수 있는 닭 다리살 피자가 완성되었다.', '주말에 가끔 해 먹는데, 시원한 맥주 한잔에 먹어도 좋은 음식이다.', '얼마전에 해 먹은 달 다리살 피자.']"
어묵치즈구이 만들기 백종원 레시피 김도 샌드해서 만들어요 :) ,어묵치즈구이, 네모 김밥용 체다치즈 식용유,"['김이 샌드 된 백종원 레시피 어묵치즈구이를 만들기 위해 필요한 재료들을 먼저 알려드릴게요! -총 어묵치즈구이 4인분 기준이예요.-네모 어묵 6장, 김밥용 김 2장, 체다치즈 9장,식용유 약간 네모 프라이팬 ', '그럼 어묵치즈구이 만들기를 함께 시작해볼까요? ^^ 먼저 마트가면 쉽게 구입할 수 있는 네모난 모양의 어묵을 구매해서 집으로 데려와 주세요ㅋㅋ 마트에 갔는데 때마침 네모난 어묵 6장이 1000원에 판매하고 있더라구요! 냉큼 어묵을 집어왔습니당~', '네모난 어묵은 포장지를 뜯어서 그대로 꺼내주세요.', '김밥용 김은 2장을 준비해 주시는데요~ 김밥용 김을 먼저 어묵과 같은 크기로 잘라주세요.', '그리고 남은 김밥용 김은 저처럼 조각조각으로 네모난 어묵 사이즈에 맞게 잘라줍니다. 조각조각의 김밥용 김도 멋지게 어묵치즈구이에 사용할 수 있어요! 버리지 마셔용 ^^', '이제 준비된 재료들을 차곡차곡 올려주시면 돼요! 먼저 네모난 어묵 한 장을 그릇에 깔아주세요.', '어묵 위에 체다치즈 1장을 어묵 사이즈에 맞춰서 올려줍니다.', '여기에 체다치즈 1장을 더 올려주시는데요! 사진과 같이 어묵의 빈틈이 보이지 않게 체다치즈를 올려주시면 됩니당 ^^', '올려준 체다치즈 위에 네모네모하게 잘라준 김밥용 김 1장을 올려주세요.', '그리고 김밥용 김 위에 또 한 번 체다치즈 2장을 올려주세요.', '2겹으로 체다치즈를 깔아서 어묵치즈구이를 만들면 당연히 더욱 맛있겠쥬? ^_^', '마무리로 네모 어묵을 올려주시면 첫 번째 굽기 전의 어묵치즈구이가 완성됐습니당 ^^', '같은 방법으로 네모난 어묵을 먼저 그릇에 깔아주시고, 체다치즈와 김밥용 김을 취향대로 샌드 해주시면 됩니당! 조각조각의 김밥용 김은 체다치즈 위에 올려주면 줄무늬 모양으로 샌드 된 어묵치즈구이를 만들 수 있지요~~~ ^^', '반대로 체다치즈 1장도 3등분해서 김밥용 김 위에 띄엄띄엄 올려줘도 멋진 모양으로 샌드 된 어묵치즈구이를 만들 수 있어유~ ㅋㅋㅋㅋㅋㅋ 마찬가지로 마무리로 네모난 어묵으로 덮어주세용', '짠! 요렇게 김과 체다치즈가 듬뿍 샌드 된 굽기 전 어묵치즈구이가 완성됐어요ㅋㅋ 네모네모하니 딱 각이 잡혀있어요ㅋㅋㅋ', '이제 어묵치즈구이 삼형제를 프라이팬에 노릇하게 구워줄게요. 가스레인지나 인덕션 위에 프라이팬을 올려주세요.', '가스불은 약불로 켜주세요. 그리고 프라이팬에 전체적으로 식용유를 약간 둘러줍니다.', '프라이팬이 어느 정도 달궈졌으면 김과 체다치즈가 샌드 된 어묵을 프라이팬에 올려주세요. 가스불은 약불을 유지해주시구요~', '어묵이 노릇노릇해질 정도로 앞뒤로 천천히 구워주세요. 그럼 스믈스믈 어묵 안의 체다치즈가 녹는 모습을 보실 수 있습니당!', '어묵 안의 체다치즈가 녹고 있는 모습이예요! 체다치즈가 어묵 밖으로 빼꼼 나왔네요ㅋ 어묵치즈구이를 프라이팬에 구울 때 너무 오래 굽지 않으셔도 돼요! 어묵치즈구이를 오래 굽게 되면 체다치즈가 완전히 녹아서 어묵 밖으로 다 나와버리기 때문에 앞뒤로 1분~2분 정도만 구워주셔도 충분히 체다치즈가 맛있게 녹아요! 나머지 굽기 전의 어묵치즈구이도 마찬가지로 프라이팬에서 앞뒤로 노릇하게 구워주세용', '방금 막 프라이팬에서 뜨끈뜨끈하게 구운 어묵치즈구이 삼형제가 완성됐어요~~~ 완성된 어묵치즈구이를 먹기 좋은 크기로 잘라줄 거예요.', '어묵치즈구이를 먼저 길게 반으로 잘라주시고,', '어묵치즈구이 하나당 8조각이 되도록 네모네모하게 잘라주세요.', '보기 좋은 그릇에 예쁘게 어묵치즈구이를 담고, 어묵치즈구이를 콕콕 찍어 먹을 포크를 준비해주세요. ㅋㅋㅋㅋㅋㅋ 어묵 밖으로 체다치즈가 흘러나오는, 먹음직스러운 어묵치즈구이가 완성됐습니당 ^^', '네모네모하게 슬라이스 된 어묵치즈구이의 근접샷이예요~~~', '막 구운 어묵치즈구이라 슬라이스 한 순간, 어묵 안의 체다치즈가 주르르르 흘러내려요~~~~~ 완전 대박', '완성된 어묵치즈구이 한 조각을 포크로 콕! 찍어서 먹어보도록 할게요~ 어묵과 어묵 사이에 김밥용 김과 체다 치즈가 샌드되어 색감이 정말 예쁘더라구요~', '체다치즈가 들어가서 따로 밑간을 하지 않아도 되서 좋아요~ 그리고 고소하면서도 짭쪼롬한게 심심풀이 간식으로 먹기도 좋고, 맥주 안주로는 더더욱 좋을 것 같아요 *^^* 자꾸자꾸 먹고 싶은 맛이예요~']"
