Menu,Ingredient,Recipe
옥수수치즈구이 콘치즈구이 만들기 치즈가 쭈우욱 늘어나요 :),"['닭날개2팩16개', '생강술2스푼', '미림2스푼', '꽃소금1/3스푼', '후추', '허브솔트', '간장7스푼', '콜라6스푼', '설탕1스푼', '요리당2스푼', '고운고춧가루1/2스푼', '참기름1스푼', '양파작은거1/2개', '마늘1통', '청양고추2개', '홍고추1/2개']","['옥수수치즈구이, 콘치즈구이를 만들기 위해 먼저 필요한 재료들부터 알려드릴게요~ -총 4인분 기준이예요. -캔옥수수 작은 거(198g 짜리) 1캔, 체다치즈 1장, 모짜렐라 치즈 100g, 맛살 2개, 양파 1/4개, 버터 적당량, 마요네즈 2큰술, 후추 약간, 파슬리 약간', '그럼 옥수수치즈구이, 콘치즈구이 만들기 시작! ^^ 캔옥수수 작은 거(198g 짜리) 1캔의 뚜껑을 열고 채반에 캔옥수수를 모두 쏟아 캔옥수수의 물기를 빼주세요. 오븐 예열은 200도에서 20분 이상 예열해주세요.', '캔옥수수의 물기가 빠지는 동안, 옥수수치즈구이, 콘치즈구이에 들어가는 다른 재료들을 손질해주도록 할게요!', '양파 1/4개와 맛살 2개를 옥수수 알맹이와 비슷한 크기로 조각조각 잘라주세요.', '옥수수치즈구이, 콘치즈구이를 만들 때 옥수수 위에 버터도 올려줄 거예요!', '버터 적당량도 네모네모하게 잘라줍니다.', '재료들을 손질해주는 동안 캔옥수수의 물기가 모두 빠졌어요! 이 정도면 옥수수치즈구이, 콘치즈구이를 벌써 반 정도 만든 거나 다름이 없어요 ^^', '캔옥수수를 담은 큰 그릇에', '아까 네모네모하게 잘라준 양파 1/4개를 모두 넣어주세요.', '그리고 네모네모하게 잘라준 맛살 2개도 몽땅 넣어줍니다.', '이어서 마요네즈 2큰술을 넣어주세요.', '더욱 풍미있는 옥수수치즈구이, 콘치즈구이를 위해 후추도 약간 뿌려줍니다.', '그리고 숟가락으로 골고루 섞어주세요.', '오븐 전용 팬에 마요네즈와 함께 잘 양념된 옥수수를 모두 담아주세요.', '오븐 팬에 사이즈가 딱이네요ㅋ', '양념된 옥수수 위에 네모네모하게 잘라준 버터를 골고루 올려주세요.', '그리고 모짜렐라 치즈 100g을 듬뿍 뿌려줍니다.', '마지막으로 체다치즈 1장은 네모난 9조각으로 잘라서 뿅뿅뿅 올려주세요 ^^', '200도에서 20분 이상 예열된 오븐에 넣고 200도에서 20분~25분 구워줍니다. 오븐마다 굽는 온도와 시간은 약간씩 차이가 있으니 옥수수치즈구이, 콘치즈구이의 오븐을 계속 살펴보시는 게 좋아요!오븐', '저는 200도에서 25분 구워주니까 딱! 좋더라구용ㅋㅋ', '노릇하게 구워진 옥수수치즈구이, 콘치즈구이는 오븐에서 꺼낸 뒤, 파슬리 가루를 솔솔~~ 뿌려주세요. 짜자잔! 이렇게 홈메이드 옥수수치즈구이, 콘치즈구이가 완성됐어요!', '갓 오븐에서 구운 따끈따끈한 옥수수치즈구이, 콘치즈구이는 요렇게 숟가락으로 떠드시면 쭈우욱~ 늘어나는 치즈와 함께 맛있는 옥수수치즈구이, 콘치즈구이를 맛볼 수 있습니당 ^ _ ^ 따로 소금이나 설탕을 넣지 않아도 버터와 치즈가 듬뿍 들어가서 충분히 맛있어요!!', '톡톡 씹히는 옥수수 알맹이와 부드러운 맛살, 그리고 아삭아삭 씹히는 양파까지♥ 진짜 넘넘 맛있어요!!!!!! 출출할 때나 간식으로 먹기 정말 좋을 것 같아요. 양파가 들어가서 그런지 치즈가 많이 들어갔음에도 전혀 느끼하지 않더라구요~ 남은 옥수수치즈구이, 콘치즈구이는 집에 있던 모닝빵에 샌드해서 먹었어요 ^^ 모닝빵에 옥수수치즈구이, 콘치즈구이를 듬~뿍 넣어 먹어도 짱맛이예요★ 추천추천추천!!!']"
단호박크림떡볶이 l 맵찔이들을 위한 달달+고고 떡볶이!,"['감자3개', '명란젓1개', '소금약간', '후추약간', '모짜렐라치즈100~150g', '마요네즈약간', '파슬리약간', '치즈가루약간']","['양파는 채 썰고 베이컨은 2cm 길이로 썬다.', '찐 단호박을 으깬다.단호박은 랩을 씌워 구멍을 낸 후 5분간 전자레인지에 돌려요. ', '끓는 물에 소금을 약간 넣고 브로콜리를 데친다.', '달군 팬에 식용유를 두르고 편마늘, 채 썬 양파, 베이컨을 볶는다.', '양파가 투명해지면 우유와 생크림, 으깬 단호박을 넣고 끓인다.', '끓어오르면 떡볶이떡, 브로콜리를 넣고 소금, 후추를 뿌린 뒤 파마산치즈가루, 파슬리가루를 뿌려 완성한다.']"
두부요리(아게다시도후) 연두부 튀김 만드는 법 일식 요리,"['불린녹두1컵', '감자1개', '묵은지100g', '양파1개', '메이플시럽']","['재료 준비하고', '김 1/4장은 가위로 잘게 채 자르고 실파 약간 송송 썰고', '무는 껍질 제거 후 강판에 갈고', '체에 밭쳐 물에 담가 매운맛을 제거해 살짝 짠 뒤 무즙 (오로시) 를 만든다', '연두부는 도마에 뒤집어 놓고 대각선으로 두부팩 끝에를 살짝 날려준다조금씩 팩을 잘라내면 안에 공기가 들어가서 모양이 흐트러지지 않고 잘 꺼낼 수 있어요', '비닐 제거 후 키친타월로 두부를 감싸고 뒤집는다', '사방 양 옆을 조금씩 잘라내고', '3등분 하고 물기를 제거한다', '냄비에 물 1/2컵과 다시마 넣고 끓어오르면 불 끄고 다시마는 건지고 가다랑어포를 넣고 3~5분간 우린 후 체에 내리고 여기에 튀김소스 (덴다시)를 만든다 다시물, 간장, 미림, 설탕 넣고 살짝 끓인 후 식힌다', '튀김할 기름 올리고 기름이 달궈지면 이때 연두부에 전분을 묻힌다', '달궈진 기름에 넣고', '약간 노릇하게 튀긴 후 기름 제거한다', '식힌 덴다시에 무즙 (오로시) 넣고 섞고', '연두부에 끼얹는다 여기에 고명(덴모리)으로 실파, 김을 올려낸다']"
참치김치오코노미야키 만들기 : 맥주안주로 최고에요!,"['편의점치킨적당량', '불닭소스5숟가락', '양념치킨소스1개', '감자샐러드1개', '치즈나쵸1개']","['먼저 소스부터 만들어주세요.돈까스소스 5큰술, 굴소스 1큰술, 올리고당 1큰술을 넣고 잘 섞어주세요.', '양배추는 채썰어서 준비하고,김치도 송송 썰어서 준비해주세요.', '큰 양푼에 양배추, 김치, 참치 1캔을 넣고달걀 2개, 부침가루 1컵, 물 1/2컵, 삼겹살을 넣고 오코노미야끼 반죽을 만들어주세요.취향에 따라 오징어, 새우살 등을 추가해도 좋습니다.', '프라이팬에 식용유를 두르고 두툼하게 반죽을 올려서 노릇하게 구워주세요.', '그릇에 옮겨 담아서 준비한 소스를 듬뿍 바르고 마요네즈. 가쓰오부시를 뿌려주면 완성입니다.가쓰오부시는 생략 가능!!']"
[5분 완성] 닭가슴살을 곁들인 토마토달걀볶음 : 가볍고 산뜻한 한 끼~,"['계란2개', '파프리카', '소금약간', '식용유약간']","['닭가슴살 한덩이, 토마토, 달걀을 준비해주세요.생닭가슴살을 이용하는 경우 닭가슴살을 가장 먼저 볶아주시면 됩니다. ', '토마토, 닭가슴살을 먹기 좋게 썰어주세요.', '냄비를 달구면서 기름(올리브오일이나 코코넛오일)을 두른 후 토마토, 닭가슴살을 2분간 볶아주세요.중~강불생닭가슴살을 이용하시는 경우> 닭가슴살을 먼저 넣고 소금 2꼬집(추가재료) 넣어 간을 하면서 3분간 먼저 볶아주세요. 다음으로는 토마토를 넣고 1분간 추가로 볶아주세요. ', '달걀을 깨뜨려 넣어주세요.', '스크램블 에그를 하듯이 모든 재료를 한꺼번에 1분간 볶아주세요.중불 ', '가벼운 한 끼 혹은 간식 완성!따뜻할 때 맛있게 드세요^^']"
청양고추 표고버섯전 맛있게 만들기,"['돼지고기300g', '소고기150g', '양파1/2쪽', '계란10개', '표고버섯4개', '대파1/2대', '돈가스소스1스푼', '후추1/2스푼', '소금1/3스푼', '밀가루50g', '마늘1스푼', '빵가루100g']","['오늘은 명절에 선물로 들어온 표고버섯을 이용해서청양고추 송송 썰어서 넣고청양고추 표고버섯전 만드는 법을 해보려구요.', '우선 저는 건표고버섯을 선물 받아서 물에 20분 정도 불렸어요. 그리고 줄기 딱딱한 부분을 제거하고 잘게 썰어 주세여.', '식감 좋으려면 약간 크게 썰으셔도 되세요.그리고 청양고추도송송 썰어서 넣어 주세여.', '그리고 계란과 밀가루.부침가루.소금 .설탕을 넣어주세요.그리고 물 약간으로 부침물을 만들어 주세요.', '그럼 요런 모습이 되지요.', '그리고 수저로 떠서 후라이팬에 노릇하게 부쳐 주세요.', '그럼 맛있는 청양고추 표고버섯 전완성이네요']"
[닭 날개 구이] 갈비맛 양념으로 에어프라이어 요리,['검정콩900g'],"['닭날개(닭봉) 기름 제거하고 2~3군데 칼집 넣고', '생강술, 맛술, 소금, 후추, 허브솔트 넣고 밑간한다', '후추랑 허브솔트는 넉넉히 뿌린다', '양파 굵게 다지고, 마늘 1통 다짐', '청양고추, 홍고추 송송 썰고', '에어프라이어에 종이호일 깔고 밑간한 닭 넣고 180도에서 총 35분~40분 간 굽는다에어프라이어', '굽는 중간에 2번 정도 뒤집고 굽기', '닭 굽는 동안 소스 재료 모두 넣고', '중불~약불로 약 10분간 끓인다 소스가 어느정도 졸여지면 고추 넣고 한소끔 끓인다', '노릇노릇하게 구운 닭날개~', '볼에 넣고 양념 끼얹어 버무립니다']"
명란감자전만들기!!!,"['부추1줌', '청양고추3개', '새송이', '양파', '당근', '계란1개', '부침가루1컵', '물1/2컵', '소금소량']","['감자는 껍질을 깎아주세요', '깎은 감자는 믹서기에 갈아 체에 올려서 물기를 제거해주세요!여기까지는 일반 감자전 순서랑 비슷합니다', '소금 1꼬집 후추는 톡톡톡(3번)넣어주시고 치즈가루 톡톡(2번) 추가하여 밑간을 해주세요', '명란젓은 껍질을 벗겨서 준비해주세요', '후라이팬에 식용유를 두르고 감자를 얇게 올려주세요얇에 부칠수록 감자전이 바삭바삭합니다', '한쪽면이 잘 익으면 뒤집어 주세요!그위에 숟가락으로 명란젓을 얇게 올려주세요!', '노릇노릇 구워주세요너무 자주 뒤집으면 명란젓이 다 흐트러집니다! 조심!', '명란전이 익기 시작하면 위에 모짜렐라 치즈를 얹어주세요', '뚜껑을 살짝 덮어 치즈를 녹여주면 끝!', '마지막엔 마요네즈를 마구마구 뿌려서 고소한 맛이 나게 하면 완성~']"
녹두팬케이크,"['비엔나소시지', '쪽파', '초장']","['불린녹두 1컵, 감자 1개, 묵은지 100g,양파1개, 메이플시럽을 준비합니다.', '숙주,묵은지,양파를 먹기 좋은 크기로 1cm로 썰어줍니다.', '감자와 불린녹두는 믹서기에 갈아서 쉐이킷~~!!', '스텝2번에 부어줍니다', '스텝2번과3번을 손으로 살살~~잘 버물려줍니다.', '기름을 넉넉히 두른 후라이팬에 노릇하게 구워줍니다,', '메리플 시럽을 찍어서도 먹고 ,뿌려서 맛있게 먹어요~!!']"
할로윈데이인데.... 편의점에서 분위기를 내볼까??? 뱀파이어치킨 & 송곳니감자,"['포두부3장', '양배추300g', '채소믹스3줌', '계란3개', '참치90g', '하인즈머스타드소스6T', '스리라차소스', '슬라이스체다치즈3장', '두부80g', '낫또90g', '닭가슴살100g', '글래드매직랩']","['1. 뱀파이어치킨치킨은 전자레인지에 5분간 돌린다.전자레인지치킨꼬치, 훈제치킨 등 다양한 치킨을 이용해주셔도 좋아요.', '양념치킨소스, 불닭소스를 섞은 후 전자레인지에 1분간 돌려 매운소스를 만든다.전자레인지기호에 따라 청양고추를 넣어 만드셔도 좋아요.', '데운 치킨에 매운치킨소스를 뿌려 완성한다.', '2. 송곳니감자 감자샐러드는 전자레인지에 2분간 돌린다.전자레인지', '나쵸를 감자샐러드에 하나씩 꽂는다.', '나쵸에 동봉되어 있는 치즈소스를 뿌려 송곳니감자를 완성한다.']"
파프리카계란후라이 맛도 좋고 영양 가득한 달걀요리 파프리카 싫어하는 아이도 잘 먹어요,"['찐단호박350g', '찐버터넛스쿼시150g', '브로콜리50-70g', '호박씨2큰술', '소금1/8작은술']",[]
 타마고 멘치카츠 집에서 만들기,"['춘권피10장', '당면50g', '돼지고기다짐육100g', '양파1/3개', '애호박1/4개', '꼬마새송이버섯1줌', '토마토소스3T', '소금조금', '후추조금']","['계란10개를 삶아줍니다 소금 반스푼을 넣어줍니다. 정확히 물이 끓기시작해서 7분만에 꺼내서 찬물에 담근후 얼음물에 담궈 주세요.', '야채 3가지를 다지듯이 썰어줍니다 아주 곱게 썰어줍니다.', '소고기 돼지고기를 섞은후 후추와 소금을 한 꼬집넣고 모든야채를 넣어줍니다.', '마늘과 통깨도 넣어주고 밀가루 3스푼을 넣고 함께 골고루 섞어줍니다.', '이제 계란반숙에 곁을 고기로 돌아가면서 쌓아줍니다.너무 고기를 두껍지 않게 해주세요.', '고기를 밀가루 먼저 뭍이고 그다음 계란물을 뭍이고 다음에 빵가루 순으로 만들어 줍니다. 빵가루는 식빵을 부수어서 해도 좋습니다.', '기름온도는 170도에서 바삭하게 튀겨냅니다.불은 중불에 맞춰서 타지않게 합니다.동글동글 굴려가며 익혀주세요.', '완성되어 한김나가면 아이들에게 줄건 이쁘게 캐릭터 호일에 포장했어요.얼마전 스타벅스에서 구입한 예쁜호일입니다.']"
검정콩으로 콩가루 만들기/정말 신이나게 만들어봅니다.,"['닭날개&봉각각800g', '불닭볶음면1개', '실파약간', '커피가루2g', '소금약간', '후추약간', '초고추장60g', '올리고당45g', '매실액30g', '고추기름15g', '맛술45g', '청량고춧가루30g', '우스터소스15g', '다진마늘50g']","['콩을 잡티나 변색한 것을 골라 버리고 깨끗이 씻어서 물기를 뺀 후에 넓은 그릇에 넣고 볶아 줍니다. 여러번 볶아 주었어요.', '여러번 나뉘어 볶아 줍니다..', '한번 볶는 시간이 15~20분정도 . 쉬지말고 계속 저어주면서 나중에 톡 톡 소리가 들려요 그 후 2분 정도 더 볶은 후에 꺼냅니다.', '콩의 열기를 식히기 위해 두 그릇에 담았어요.', '콩의 열기를 식히기 위해 두 그릇에 담았어요. 믹서기에 한 움큼씩 담아서 갈아줍니다. 1분채 안되서 한번 위 아래 섞어주고 다시 1분채 안되게 갈아주면되요. 양이 많으면 믹서기가 작동안되고 열받아요.', '믹서기에 갈은 콩가루 입니다. 이것을 체에 받쳐주세요. 색이 좀 칙칙하지요. 조금은 걱정되네요.', '체 마지막엔 모래알처럼 남는 것은 버려주세요. 정말 딱딱합니다.', '체에 받친 후에 콩가루 느낌 다르지 않나요? 너무 예쁘지요?', '준비된 유리병에 담으니 너무 뿌듯한 것 있죠!', '콩 가루 만드는 것은 역시나 쉽네요. 부수는거라 그런가?ㅋㅋ']"
남은 재료 활용 부추전 레시피,"['사과2개', '세척용베이킹소다약간', '식초약간']","['재료준비해주세요', '부추는 깨끗하게 씻어 주시고 물기를 제거한후 알맞은 크기로 썰어준비해주세요 부추전은 어떤야채가 들어가도 잘어울리는 레시피인거 같아요', '청양고추는 씨를 제거하고 송송 썰어주시고 양파와 당근 새송이는 채썰어주세요 오징어다리는 알맞은 크기로 썰어주세요 오징어다리는 튀김할때 기름이 많이 튀는 해산물이라 부추전에 활용하시면 좋을거 같아요 청양고추는 아이들이 있다면 따로 준비해주시고 다른 야채가 있다면 함께 넣어 주셔도 좋을거 같아요 해산물은 홍합이나 조개 새우등 다양하게 활용하는것도 나쁘지 않을거 같아요', '이렇게 함께 재료를 넣고 계란 1개와 부침가루 한컵을 넣어주세요 물반컵으로 농도를 맞추어주시고 잘섞어주세요 소금한꼬집을 넣어 간을해주셔도 되는데요 해산물이 많이 들어가면 구지 소금을 넣지 않아도 간이 맞을거 같아요 명절에 음식을 하고 남은 식재료가 고민일때는 부추전을 활용하는것도 좋을거 같아요', '팬에 식용유를 두르고 골고루 펴서 부침개를 만들어주세요 부추전을 바삭하게 만들고 싶다하시면 팬에 열을 올리고 재료를 넣어 부쳐주시면됩니다 뒤집고난뒤에는 뒤집개로 꾹꾹 누르지마시고 그대로 약불 중불에 부쳐주면 바삭한 느낌에 부추전이 만들어집니다', '남은 짜투리 식재료 버리지마시고 부추전으로 활용해보세요']"
비엔나소시지 쪽파말이,"['사과2개', '흑설탕5큰술', '레몬쥬스2큰술', '소금2꼬집', '피자도우1장', '고르곤졸라치즈원하는만큼', '모짜렐라치즈듬뿍', '파슬리가루1꼬집', '파마산치즈가루톨톨톨']","['비엔나소시지를 끓는물에 데쳐줍니다.', '쪽파도 끓는물에 살짝 데쳐 찬물에 헹궈 물기를 쪽 빼주세요.', '비엔나 소시지에 쪽파를 돌돌 말아 묶어준 다음 초장 콕 찍어 술안주로 드세요!']"
"다이어트 밀프랩, 저탄수 맛불리 브리또 만들기 (닭가슴살맛, 두부맛)","['미트스파게티불닭볶음면', '불닭마요', '달걀', '햄', '피클', '후추', '소금', '바게트빵', '스트링치즈', '방울토마토', '올리브오일', '파슬리']","['삶은 계란은 브리또 한개당 한개정도 필요해요.계란이 잠길정도로 냄비에 물을 붓고 13분정도 삶아줍니다.', '양배추는 넉넉히 푸짐하게 넣으면개당 100g 정도 들어가더라구요.다지기에 넣어 잘게 다져 준비합니다.칼로 다져주셔도 됩니다 :)', '큰 볼에 다진 양배추를 넣고삶은계란을 넣어 으깨어 섞어주세요.장갑끼시고 손으로 섞어주시면 편해요 :)', '포두부는 냉동실에 얼려 놓았던거 꺼내서 사용했어요.특유의 냄새를 없애고자 끓는물에 데쳐서 사용했어요.물이 끓으면 포두부를 넣고 1~2분 정도 데쳐주세요.', '찬물로 식혀주고 물기를 제거해주세요.', '다이어트를 하시는 분들이라면 다 알듯한 이소스!!하인즈머스타드 0칼로리 소스로 유명한데요요걸 사용해서 버무려줍니다^^단맛이 없어도 나름 매력있는 맛이라 괜찮더라구요.', '참치도 기름을 빼서 넣고하인즈머스타드 6스푼정도 기호에 맞게 가감하여 넣어주시고골고루 섞어주세요.', '아삭아삭하면서도 고소하니 이것만 먹어도 맛있어요 :)', '두부는 도톰하게 썰어서 키친타올로 물기를 제거해서 준비합니다.', '포두부도 키친타올로 물기를 제거해줍니다.', '도마를 세로로 길게 놓고 글래드매직랩을 끈적임이 없는 부분을 위로 놓고 그위에 포두부를 깔아줍니다.', '치즈는 원래 위에 까는데.. 냉동실에서 꺼낼때 포두부에 구멍이 생겨서 구멍막음용으로 아래에 깔아줬어요ㅎ', '두부맛은 양배추 속 1/3 듬뿍 넣고 샐러드야채믹스 한줌 넣고스리라차 소스를 뿌려줍니다.그위에 두부 올리고 낫또도 반 잘라서 올려줍니다.샐러드야채믹스 대신 상추나 양상추 사용하셔도 됩니다 :)', '닭가슴살 맛은 두부와 낫또 대신 닭가슴살 넣어주시면 됩니다.저는 훈제닭가슴살 사용했는데 생닭가슴살은 소금 후추 뿌려 팬에 굽거나 전자레인지에 돌려서 익혀서 사용하시면 됩니다.전자레인지', '양 옆에 길게 접고 돌돌돌 말아주세요.', '매직랩으로 팽팽하게 당기면서 싸주고두번째는 끈적이는 부분이 위로 오게 하여한번더 꽉꽉 조여서 말아줍니다.', '드실때 칼로 반으로 갈라서 드시면 돼요 :)', '한끼에 하나 먹으면 되는건데 재료가 많이 들어가서 그런지 반만 먹어도 포만감이 엄청나요ㅎ한끼가 아니라.. 하루에 하나 먹어도 괜찮을거 같아요.']"
