Menu,Ingredient,Recipe
[은식당]브로콜리 크림스프와 사라다빵,"['찰옥수수2개', '물1컵', '인스턴트가루수프18g1봉지', '버터1+1/2큰술', '다진마늘1큰술', '양파1/2개', '소금약간', '후추약간', '피자치즈100g']","['재료를 준비한다. 브로콜리 1/2 통 양파 1/2개 닭육수 2컵버터 30g밀가루 1T휘핑크림 2T우유 2T 소금 약간', '1. 먼저 양파를 잘게 썰어 버터와 함께 볶는다. 2.브로콜리도 잘게 썰고 밀가루 1T를 넣고 볶는다.약불, 버터와 함께 볶는 야채가 탈 수 있으므로 약불로 은은하게 볶는다.', '3. 닭육수를 한 국자를 넣는다.', '4. 핸드 믹서기를 이용하여 닭육수를 넣는 내용물과 같이 충분히 갈아주고 휘핑크림과 우유를 넣는다.맛소금과 후추로 간을 한다. ', '감자 1사과 1/2개달걀 2개 마요네즈 2T 모닝빵 4개 재료를 준비한다.', '5.감자와 달걀을 삶는다.(10~15분) 6. 삶은 감자를 으깨고 삶은 달걀은 흰자만 사용한다.노른자에는 콜레스테롤 함유량이 높아 1인 권장량이 하루 1개라 흰 자만 사용하였다. ', '7. 사과도 잘게 썰은 후 마요네즈와 함께 버무린다.']"
[하루한끼] 단호박스프,"['감자', '양파', '소금', '후추', '치즈', '베이컨']","['재료를 준비해보쟈.단호박 1개, 감자 1개, 양파 1개, 생크림 120ml, 우유 1컵 반버터, 소금, 꿀 약간', '단호박은 베이킹 소다를 이용해 박박 닦아준다.요즘 좋은 농약제거제가 많으니 있다면 그걸로!', '자- 깨끗해졌죠잉~?(잘 모르겠는게 함정 ( ･ิᴥ･ิ) )', '단호박은 단단하기가 그지 없어서그냥 칼로 자르려고 하면 가능은 하지만 괜히 화나고 위험하니 전자렌지에 물기가 있는 촉촉한 상태로 4분 돌려준다~전자레인지', '그러면 저렇게 겉은 약간 익은듯? 하면서 쉽게 두동강 낼 수 있어요. 뜨거우니 조심.이건 새로 사온 단호박이고 원래 있던건 (노르스름)흰색이었다..그래서 반반 섞어서 만들었찌!', '단호박 속은 먹는거 아니야 퉤퉤속은 숟가락으로 잘 파서 버려주고,그리고 껍질도 다 까줍니다.(벌써 귀찮은데 내일 해먹을까 싶지만 경험상 그 내일은 영영 안오니까 참고 만들어보아요.)', '문제의 단호박!!!쨌든 감자,양파,단호박을 숭덩숭덩 잘라서 준비해준다.그러면 이제 시작이예요우후~', '팬에 버터 한덩이를 투척하고양파, 감자 순으로 볶볶해주고.', '양파의 달달한 향이 올라온다 싶으면물을 한컵 정도만 넣고 뚜껑을 닫아요.감자가 단단하니 살짝 익혀주는 단계!', '5분?정도 끓이고 감자가 톡 부러진다면', '그릇에 옮겨담고 믹서기를 준비한다.도깨비방망이가 있다면 냄비에서 바로 곱게 갈아줄수 있겠지만우리집엔 없으니까 믹서기로!(도깨비방망이를 사던가 스프를 사먹던가 해야겠따 하하핳ㅎㅎ)', '자,물기가 촉촉한 감자,양파를 먼저 넣고요.위에 단호박을 넣어서 위이이이잉잉그러면 저렇게 예쁜 호박스프 비스무리 색이 되는데!믹서기가 크지 않아 이 과정을 세번정도 반복해주었다.그냥 먹어도 될 것 처럼 생겼지만 호박이 안익어서 맛없어요.이제 끓여주기만 하면 된다아 ʕ´•ﻌ•`ʔʃ', '믹서기에 갈아준 감자,양파,단호박을 다시 냄비에 넣고', '우유와 생크림을 넣어가며 저어준다.이때 농도는 각자의 취향에 맞추면 되지만감자가 들어가서 끓일수록 되직해지니 주의!', '중간에 소금도 약간 넣어주고요.( 초점은 소금이 아니네?)', '열심히 저어주면 저런늬낌?이 돼요.사진엔 없지만 꿀도 두숟가락 넣어주었다.단호박에 단맛이 있어서 안넣어도 달달했을 것 같다.']"
#게맛살요리 #게맛살스프만들기 #부드러운게살스프를 간단하게 만들어 아침에 든든하게 먹고 추위를 이기자!!!!,"['옥수수통조림280g', '찐고구마1개', '물100ml', '뷰코코코넛밀크프리미엄400ml', '바닐라에센스작은1/2T', '소금적당량', '슈가파우더소량', '허브잎소량', '꽃잎소량']","['게살스프에 들어가는 재료들을 준비합니다. 재료가 준비되면 바로 끓여서 완성할 수 있기 때문이지요. 치킨스톡, 전분물,달걀풀어놓은것,맛살,냉동새우, 새송이버섯을 준비했습니다.', '냄비에 각종 재료들을 모두 넣어 주세요.', '여기에 치킨스톡을 넣어 줍니다. 닭육수가 있으시면 그것을 사용하시는 것이 더더더 좋겠지요. 하지만 간단하게 만드는 게살스프이기 때문에 치킨스톡으로도 충분히 맛을 낼 수 있어요 ㅎㅎ', '그리고 물을 부어 주시고는 끓여 줍니다.', '후추와 소금을 넣고는 간을 맞춰 줍니다. 소금 대신으로 국간장이나 액젓으로 간을 하셔도 됩니다.', '팔팔 끓어오르면 풀어 놓았던 달걀을 국물에 원을 그리면서 골고루 잘 퍼질 수 있도록 부어 줍니다. 그리고 잘 저어 주세요.', '충분히 팔팔 끓였다면 이제 전분물을 조금씩 넣으면서 농도를 걸쭉하게 만들어 줍니다. 전분물 한수저를 넣고 저어 주시고 농도가 걸죽하지 않다면 다시 한수저를 넣고 저어 주세요. 끓이시면서요, 그래야 농도를 정확하게 맞추실 수 있습니다.', '농도까지 다 맞췄으면 불을 끄고 참기름을 둘러 줍니다. 그리고 한번 잘 섞어 주시면 초간단하게 게살스프 완성이지요.', '게살스프를 뚝배기에 담아 보았어요!!! 푸짐하게 담아 주고는 통깨를 솔솔 뿌려서 마무리~~~ 게맛살로 초간단하게 만든 게살스프 완성입니다.']"
[양식조리기능사 실기동영상] 비프콘소메 만드는법,"['밀가루200ml', '버터20g', '치즈4장', '흰우유500ml', '비프스톡약간', '후추가루약간', '파슬리가루약간']","['쇠고기는 키친타올에 핏물을 제거해주세요.', '양파를 채 썰어줍니다.', '채 썬 양파의 2/3가량을 마른팬에 볶아줍니다.센불갈색이 될때까지 볶아주세요.', '양파가 갈색빛이 나면 물을 소량씩만 넣어주면서 볶아줍니다.물을 소량씩 넣어 볶아주면 색을 더 빠르게 낼 수 있어요,', '당근, 셀러리는 얇게 채 썰어주세요.', '토마토는 4등분을 하여 씨 제거 후 작은 주사위형태로 썰어주세요.', '달걀 흰자는 충분한 거품을 내어 흐르지 않는 단단한 머랭으로 만들어 주세요.', '머랭에 당근, 양파, 셀러리, 토마토, 쇠고기를 넣고 충분히 버무려 섞어주세요.', '정향, 월계수잎, 통후추, 파슬리줄기를 넣어 섞어주세요.', '찬물 600ml에 콘소메스프 재료를 모두 넣어 혼합시켜 주세요.센불찬물에 재료를 혼합 후 불을 센불로 키고 끓여주세요.', '끓어오르면 가운데 홈을 내어 구멍이 생기게 만들어주세요.약불', '가운데 구멍에 어니언브루리를 넣어 끓여주세요.약불', '충분히 색이 나올 수 있도록 끓여주세요.약불', '소금, 후추를 넣어 간을 해줍니다.', '면보에 걸어 맑은 갈색이 되도록 하여 200ml정도 제출하여 주세요.', '그릇에 담아 완성합니다.']"
[양식조리기능사 실기동영상] 피시차우더스프 만드는 법,"['감자2개(300g)', '양파1/2개(100g)', '버터15g', '물+우유300ml', '꽃소금1t스푼']","['생선살은 사방 1cm 주사위 모양으로 썰어주세요.', '양파와 샐러리를 채 썰어 준비해주세요.', '냄비에 버터를 넣고 양파채, 샐러리와 혼합하여 볶아주다가 물 2컵, 월계수잎, 정향을 넣고 끓여줍니다.', '끓은 육수에 생선살을 넣어 익힌 후 면보에 걸러주세요.너무 오래 끓이면 생선살이 부서지므로 오래 끓이지 마세요.', '면보에 거른 후 생선살은 따로 건져내 준비합니다.', '베이컨, 양파, 샐러리, 감자는 사방 사방 0.7cm X 0.7cm로 썰어주세요.감자는 찬물에 담궈 색이 변하지 않도록 해주세요.', '팬에 버터를 녹인 후 양파, 베이컨, 감자, 샐러리를 살짝 볶아 주세요.색이 나지 않도록 유의해주세요.', '냄비에 버터 1숟가락, 밀가루 1숟가락을 넣어 화이트루를 만들어주세요.', '완성된 루에 우유를 조금씩 섞어 가면서 베샤멜소스를 만들어 주세요.', '만들어진 베샤멜 소스에 피쉬스톡을 1/2컵 가량 부어 끓여주세요.', '끓으면 볶아 두었던 재료를 넣어 끓여 줍니다.', '마지막으로 생선살, 소금, 후추를 넣고 끓여 완성합니다.소스의 농도는 물보다 약간 되게 흐를 정도로 해주세요.', '완성접시에 200ml 정도 담아 제출해주세요.']"
[NO발효베이킹/간식만들기] 팟파이스프 만들기,"['감자2개', '양파1개', '버터1큰술', '물100ml', '우유200ml', '생크림50ml', '소금', '후추']","['스퀘어파이 시트는 실온에서 약 15분 해동해주세요.스퀘어파이 시트', '해동된 시트에 슬라이스 치즈를 올려주세요.슬라이스 치즈생략 가능해요', '오븐조리가 가능한 컵에 치킨스프를 담아주세요.', '말랑해진 스퀘어파이를 컵 위에 덮은 후 1~2곳 정도 물을 살짝 묻혀 컵에 붙여주세요.물파이시트 윗면에 달걀노른자물(물:달걀노른자=1:1)을 발라주면 노릇노릇 먹음직스러운 빵색깔을 낼 수 있어요.', '180℃로 10분 예열된 오븐에서 약 18~20분정도 구워주세요.오븐180℃']"
백선생 감자스프 만드는 법 ,"['무염버터30g', '중력분30g', '우유2+1/2종이컵', '슬라이스치즈1장', '누룽지60g', '치킨스톡1/6숟가락', '소금약간', '후추약간', '파슬리가루약간']","['감자는 껍질을 벗겨적당한 크기로 썰어 삶아 주세요.', '팬에 버터 1조각을 녹여주고.', '양파 1/2를 채 썰어 녹여 놓은 버터에 볶아 줍니다', '양파를 노르스름하게 볶아 주세요.', '수프를 만들 냄비에삶아 놓은 감자를 넣고볶아 놓은 양파도 함께 넣어 줍니다.그리고 우유 2컵을 넣어주세요.', '감자 1개당 우유 1컵 분량으로 계량해 주심 된답니다.', '그리고 모든 재료를 곱게 갈아 주세요.믹서기를 사용하실 땐재료인 감자, 양파를 한 김 식혀서 갈아 주세요.', '갈아 놓은 감자수프를 불 위에 올리고보글보글 끓여 주세요.그리고 소금으로 드시는 분 입맛에 맞게간을 해주세요.기호에 따라 후춧가루를 첨가하셔도 좋답니다', '감자수프 완성 ^^']"
"무더운 여름철 더위엔 스페인식 냉스프, 그린 가스파초","['감자200g1개', '대파흰부분(10cm)1개', '양파(중)1/4개(150g)', '무염버터15g', '치킨스톡270g', '생크림20ml', '식빵1조각', '소금2g', '흰후춧가루1g', '월계수잎1장']","['재료를 준비해 줍니다.', '1. 사과, 오이, 양파는 한 입 크기로 잘라 줍니다.2. 마늘은 편, 혹은 잘게 다져 준비합니다.1. 사과는 껍질을 벗기면 깔끔하고 맛도 부드럽지만, 껍질째 먹어도 되는 사과라면 영양을 생각해서 벗기지 않아도 좋아요.2. 모든 재료는 갈기 쉬운 크기로 자르면 됩니다.3. 마늘은 아주 소량 필요하지만, 작고 단단하기 때문에 미리 작게 잘라 넣어주는 것이 좋아요.', '1. 손질한 과일, 야채와 위 모든 재료를 믹서에 넣고 곱고 부드럽게 갈아줍니다.2. 완성 된 가스파초는 차게 냉장보관해 줍니다.1. 채소는 수분 함량이 각각 다르기 때문에 똑같은 재료와 양으로 만들었어도, 되직하거나 묽을 수 있어요. 되직할 경우 물과 요거트를 더 넣어주면 되고, 묽을 때는 식빵을 넣어 농도를 잡아주시면 됩니다.2. 원래 가스파초는 스페인의 식사 대용 음식이기 때문에 빵을 넣어 갈아주는데, 채소 본연의 맛을 살리고 가벼운 느낌으로 먹고 싶다면 빵보다 요거트의 양을 늘리면 됩니다.']"
휴일 간단한 아침으로~ 콘치즈수프,"['손질된단호박480g', '양파1/2개', '버터1T', '우유2컵', '소금약간']","['찐 찰옥수수 2개를 준비해 과도를 사용해 옥수수 줄 사이로 칼날을 넣어 비스듬히 비틀어 주면 옥수수 알맹이가 잘 빠집니다. ', '요즘은 머그컵에 만들어 먹는 적은 양의 인스턴트 가루수프가 있죠. 물 1컵에 인스턴트 가루 수프 18g 한봉지를 붓고 덩어리 지지않게 잘 풀어 줍니다.', '달군 팬에 버터 1+1/2큰술을 녹여 다진마늘 1큰술, 양파 1/2개를 굵직하니 다져 넣고 볶아 줍니다. ', '그리고 준비한 옥수수를 넣고 골고루 볶아 준 후.... ', '준비한 수프물을 붓고... ', '바닥이 눌지않게 저어주면서 끓여 줍니다.', '전체적으로 국물이 한번 바글 끓여지면 소금, 후추약간으로 간을 하고...', '피자치즈 100g을 넣고 고루 섞어 녹여 주세요.']"
감자스프:건더기가 있어 더 든든한...,"['밤고구마4개', '양파1개', '당근1/6개', '샐러리1/2개', '치킨스톡큐브1개', '버터1T', '뷰코코코넛밀크프리미엄100ml', '황설탕2T', '시나몬가루작은1/2T']","['감자와 양파를 가로세로로 잘게 썬다:양파는 생략가능', '냄비에 버터를 두르고 감자와 양파를 넣고 소금간을 약간 한 후 양파가 투명하게 될 때까지 충분히 볶는다', '우유를 재료가 잠기게 부어준다', '중불로 줄이고 졸이듯 끓인다음 치즈를 넣는다:치즈는 종류에 관계없이 좋아하는 치즈를 넣어주세요', '우유를 끓이는 동안 베이컨을 바삭하게 굽는다:없으면 생략가능, 식빵을 잘게 썰어 구워 올려도 좋다', '스프에 소금으로 간을 맞추는데 베이컨을 넣을 것이므로 너무 짜지 않게 한다그릇에 스프를 담고 잘게 썬 베이컨을 올린다']"
뷰코 코코넛 옥수수 수프,"['토마토1개', '양파1개', '소고기약간']","['옥수수 통조림은 찬물에 헹궈 체에 받쳐 물기를 뺴주세요.', '찐 고구마는 껍질을 벗겨 깍뚝썰기 해주세요.', '믹서기에 옥수수, 고구마, 물을 넣고 곱게 갈아주세요.', '냄비에 3과 뷰코 코코넛 밀크 프리미엄을 넣고 중불에 끓인 후 고운체에 걸러주세요.', '4를 냄비에 다시 담아 골고루 저으며 끓여주세요.중약불 3분', '살짝 흐르는 정도의 농도가 적당하며 되다싶으면 뷰코 코코넛 밀크 프리미엄을 넣어주고, 묽으면 녹말가루를 넣어 맞춰주세요.', '소금 간을 약간하고 기호에 따라 바닐라 에센스를 첨가하여 골고루 섞어준 뒤 불을 꺼주세요.', '뷰코 코코넛 밀크 프리미엄에 슈가파우더를 넣고 크림거품기로 밀크폼을 만들어주세요.', '수프 볼에 코코넛 옥수수 수프를 담고 구운 옥수수 토핑을 얹어준뒤 그 위에 코코넛 밀크 폼을 살짝 올려주세요.']"
